Churn,Gender,Age,StreamingMovies,MonthlyCharge,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Item1,Item2
0,1.0,74,1,255.1198,67.56344,5.659416,13,1,0,2,2
0,1.0,89,0,167.4847,65.84526,8.97713,14,1,0,3,3
0,0.0,50,0,184.9963,68.90677,13.27635,12,0,0,3,4
0,1.0,42,0,194.9581,66.78392,9.143699,13,2,0,3,4
0,1.0,35,0,114.9509,66.78484,6.124127,16,0,3,4,4
0,0.0,55,0,157.4698,67.50379,10.5792,12,1,0,4,4
0,0.0,25,0,127.4586,60.58684,8.117138,18,2,0,2,2
0,1.0,75,0,107.4958,44.79567,12.65954,13,2,1,4,3
0,1.0,80,0,149.9483,66.1916,5.189933,19,0,0,2,2
0,1.0,79,1,139.965,62.4919,8.588839,12,2,1,6,4
0,1.0,46,0,129.9483,58.52641,6.949099,14,0,1,3,4
0,1.0,36,1,179.9476,57.7475,8.635838,12,0,0,3,3
0,0.0,25,0,127.4601,58.94262,16.92155,10,0,3,4,3
0,1.0,61,1,275.1336,64.51973,10.085,14,1,0,2,1
1,0.0,26,1,197.6288,40.82315,8.590631,15,2,0,5,3
1,0.0,63,1,200.1465,52.15024,8.383716,6,1,0,4,6
0,1.0,39,1,190.127,60.49154,14.46154,15,2,1,2,2
0,0.0,22,1,240.1149,67.98943,11.51699,13,1,0,4,5
0,1.0,60,0,114.9509,53.32394,11.84544,12,0,1,4,3
0,0.0,40,0,129.9483,71.09348,12.34344,14,1,0,3,4
0,1.0,78,0,182.4676,60.24235,16.01387,17,0,0,4,4
1,1.0,76,1,232.624,50.69374,7.06386,12,1,0,4,4
0,0.0,58,1,187.6094,63.36271,14.6305,13,2,0,4,4
0,1.0,42,1,214.9525,47.3962,10.44765,12,0,0,4,3
0,1.0,40,0,107.4806,66.64396,10.36513,12,3,0,2,3
0,1.0,52,0,159.983,60.57969,10.77203,11,2,1,3,2
0,1.0,23,1,182.4762,55.97831,11.16447,13,1,0,4,5
0,0.0,57,0,147.4783,70.68617,7.521116,13,0,0,4,3
0,1.0,51,1,149.9378,58.73351,13.57171,16,1,2,3,5
0,1.0,38,1,172.4567,71.51635,5.148274,10,1,1,2,3
0,1.0,75,1,169.9671,48.77002,11.06785,17,2,0,4,4
0,1.0,46,1,210.127,68.34459,10.7048,11,2,2,5,5
1,0.0,73,1,232.6228,61.27787,12.74847,11,3,0,2,2
0,1.0,26,0,164.967,65.63224,8.185725,13,0,0,3,5
0,1.0,69,0,112.4551,63.08151,10.17943,6,1,1,4,4
1,1.0,51,0,152.4798,42.01957,18.19674,20,1,0,3,2
0,1.0,75,0,169.9741,65.68687,10.93051,15,2,1,4,3
0,0.0,50,0,165.0182,60.14219,10.6054,10,0,0,3,3
0,1.0,81,0,179.9794,47.94936,10.87091,9,0,0,4,4
0,1.0,20,1,152.5022,68.22138,10.24287,4,2,1,4,6
0,0.0,37,0,137.4392,39.97152,7.477674,11,0,1,3,3
0,0.0,19,1,240.1149,64.87596,12.29465,15,3,1,3,3
0,0.0,50,0,172.4733,50.53589,15.34081,7,2,0,4,4
0,1.0,21,0,149.9741,60.95525,5.448102,12,1,0,3,4
0,0.0,76,1,265.1283,67.21909,7.838764,18,2,0,1,2
0,0.0,54,1,152.4884,48.87162,8.946399,10,0,0,5,5
0,1.0,62,0,127.4958,70.28113,11.51007,13,1,0,3,4
0,0.0,22,0,172.4624,47.16189,8.549542,12,3,1,3,2
0,1.0,83,0,129.9483,65.2185,8.312154,15,1,1,6,5
0,0.0,51,0,187.4811,39.70805,12.52796,10,0,0,1,2
0,0.0,72,0,204.9634,66.33852,8.898543,10,0,0,3,4
0,1.0,84,1,247.6647,58.2471,11.43794,10,1,0,4,5
0,0.0,44,0,117.4392,68.4249,10.97136,19,1,1,3,4
0,1.0,40,0,129.9621,61.16472,8.935074,10,1,0,2,2
0,0.0,68,1,159.9476,59.9106,9.279998,10,1,0,3,3
0,0.0,35,0,117.472,55.24136,1.896422,12,1,0,4,3
0,0.0,71,1,194.9882,67.69161,9.169502,13,1,0,3,2
0,1.0,48,0,147.4783,59.0652,16.42412,11,2,1,4,4
0,1.0,89,0,182.4538,62.58001,8.571698,13,1,0,4,3
0,1.0,24,0,162.5299,69.0717,14.40307,11,0,1,4,3
0,1.0,61,1,137.4616,68.55021,11.84676,11,1,2,2,2
0,0.0,75,1,175.1331,69.06918,7.256689,15,1,1,5,4
0,0.0,84,0,159.9349,53.89174,12.02012,8,0,0,4,4
0,1.0,64,0,124.9643,60.1541,11.16856,11,1,0,4,2
0,0.0,46,0,112.4551,53.79108,11.27511,13,3,0,4,4
0,1.0,73,1,265.1283,57.16367,9.847624,12,2,1,1,3
0,1.0,69,1,242.6326,63.71108,8.520277,10,0,0,3,3
0,0.0,61,0,162.4538,64.62702,13.88653,19,1,0,5,7
0,1.0,38,1,240.1149,50.02645,9.622541,14,0,0,4,4
0,1.0,22,0,137.4392,58.08952,8.484101,11,2,0,4,4
0,0.0,85,1,245.1457,70.67844,9.302148,13,1,1,4,5
0,0.0,86,0,149.9483,69.6864,9.193075,10,1,0,3,3
0,1.0,87,1,117.4835,70.74838,12.15309,9,2,0,2,3
0,1.0,26,1,230.1051,64.07652,6.947436,10,0,0,3,4
0,1.0,32,1,187.6094,41.6814,7.974716,12,0,1,4,5
0,1.0,31,1,204.961,68.51142,7.048181,11,1,0,5,4
0,1.0,41,1,187.6422,61.60969,14.78396,15,1,0,3,2
0,1.0,52,1,242.6143,55.39854,11.51231,20,1,1,4,3
0,0.0,65,1,240.1149,71.77654,15.44335,12,3,0,3,2
0,1.0,24,0,149.9621,71.88568,10.33234,11,0,0,3,2
0,1.0,52,0,172.5104,71.44783,10.53777,6,1,0,2,3
0,0.0,81,0,207.4811,67.99043,8.191163,10,0,0,3,3
0,1.0,79,0,149.9621,63.25754,11.00449,19,2,0,2,3
0,1.0,71,0,165.0182,49.39534,7.627174,15,1,0,4,4
0,1.0,30,0,149.9483,55.63139,11.05068,14,1,0,3,4
0,0.0,25,0,159.983,71.12548,10.85703,13,1,0,2,2
0,1.0,31,0,152.4798,63.48369,8.627751,15,1,1,3,2
0,1.0,43,0,129.9483,65.13371,10.05475,15,2,0,3,5
0,0.0,30,0,137.4684,71.48941,12.96924,16,0,1,3,3
0,1.0,36,1,242.6106,44.03142,11.73898,12,1,0,4,4
0,1.0,39,1,200.1185,60.77973,9.44465,12,0,0,3,3
0,1.0,32,1,152.4555,60.06981,11.75848,10,1,0,4,4
0,0.0,65,0,169.9447,65.61856,8.264893,14,0,0,5,5
0,1.0,70,1,212.6415,65.25094,10.63561,10,1,0,3,2
0,1.0,40,1,182.49,53.19577,9.523458,10,1,0,3,4
0,1.0,27,0,162.4713,54.55457,7.779153,7,0,1,3,2
0,1.0,86,0,92.45514,69.66502,12.37071,14,0,0,4,4
0,0.0,45,0,79.97886,43.51853,7.21347,14,0,0,3,3
0,1.0,89,0,134.9509,69.60418,4.399685,15,2,1,3,3
0,1.0,75,1,230.1051,70.66353,15.1958,13,0,0,4,4
0,0.0,31,1,242.6143,55.31399,11.59084,10,0,0,4,4
0,1.0,35,1,172.4555,59.8036,11.82966,15,3,1,4,4
0,0.0,87,0,137.4392,44.59709,13.88509,6,1,1,3,3
0,1.0,86,1,162.4608,63.30112,12.25736,10,1,0,4,5
0,1.0,69,1,202.6362,65.66053,5.218632,18,1,1,2,4
0,0.0,89,0,204.9496,69.59174,8.332089,12,1,2,4,5
1,0.0,21,1,267.6427,56.82842,9.900113,17,1,0,4,5
0,0.0,56,0,142.4993,65.79102,14.11463,15,2,0,2,3
0,0.0,65,1,212.6415,64.82387,9.627499,10,0,1,5,5
0,0.0,22,1,257.6549,64.64639,10.43871,10,4,0,2,1
0,1.0,32,1,182.4608,57.66137,7.513758,12,4,0,4,3
0,0.0,74,0,149.9776,65.2908,10.78419,18,2,0,3,5
0,1.0,73,0,162.4538,61.06693,6.594636,13,1,1,4,4
0,0.0,86,1,210.127,57.43476,7.110611,13,0,1,3,4
0,0.0,55,0,127.4738,70.87198,7.861612,8,1,0,4,4
0,0.0,72,1,187.6094,70.38624,11.20429,8,3,2,2,3
0,0.0,53,0,147.4601,56.19179,15.68123,12,1,2,1,2
0,1.0,51,1,182.4653,46.12924,6.751561,15,1,0,4,3
0,1.0,78,1,162.447,68.79253,10.20077,13,0,0,3,3
0,1.0,53,0,182.4538,56.36817,10.46515,10,1,1,5,4
0,0.0,39,0,167.4564,69.61652,6.499849,12,0,0,4,5
0,0.0,86,0,152.4441,40.73541,7.009923,9,3,0,3,4
0,1.0,71,0,219.9902,60.97847,5.822048,17,0,0,4,5
0,1.0,58,0,149.9913,56.97428,10.36212,17,0,0,6,3
1,0.0,34,1,242.6281,69.70038,8.786155,11,2,0,2,3
0,0.0,48,0,117.4858,43.18342,7.223478,11,1,0,4,3
0,0.0,64,0,127.4586,45.72582,4.541255,8,0,1,3,3
0,0.0,27,0,92.45514,59.52332,9.663191,7,2,0,2,3
0,0.0,30,0,159.9794,63.89833,9.994273,15,0,1,3,4
0,0.0,84,1,172.4705,64.49464,10.1879,11,3,0,3,3
0,1.0,70,0,204.9634,63.60495,3.338743,14,0,1,4,3
0,1.0,74,1,162.4653,71.023,10.32568,13,0,0,4,4
0,0.0,76,0,149.9915,56.03541,10.13592,8,3,1,4,4
0,1.0,85,1,200.1465,64.11367,9.321006,9,4,0,3,4
0,0.0,49,1,202.65,67.63205,12.38301,19,0,0,1,2
0,1.0,52,0,137.4872,70.03794,10.95526,11,3,0,4,4
0,1.0,75,0,127.4586,55.09556,9.06452,13,0,0,3,2
0,1.0,88,1,172.4567,39.27244,6.91129,14,2,0,3,3
0,1.0,62,0,140.0013,43.99275,11.70344,10,1,1,2,2
0,1.0,68,0,149.9483,69.25731,7.330071,16,1,0,4,4
0,1.0,65,1,232.6707,67.27889,7.238963,14,0,1,5,4
0,1.0,84,0,127.4958,56.56411,2.637703,18,3,0,5,5
0,1.0,55,0,164.9715,69.40052,7.74027,13,0,1,3,3
0,0.0,80,0,107.482,55.72308,8.634479,14,0,0,3,4
0,0.0,36,0,152.5104,64.79115,0.09974694,11,1,1,3,4
0,0.0,47,1,194.9699,66.7439,12.78383,10,0,0,2,2
0,1.0,33,1,245.132,60.81814,9.530065,8,1,0,2,2
0,1.0,24,0,144.9607,68.03889,8.727337,14,0,0,4,5
0,0.0,34,1,169.9378,62.71338,8.523796,14,1,0,5,5
0,1.0,25,1,252.6378,52.11755,9.764736,15,1,0,4,6
0,1.0,59,0,169.9741,49.67473,7.711873,13,2,1,4,4
0,0.0,35,0,134.9509,56.78051,10.27532,9,1,0,3,3
0,1.0,34,0,149.9447,44.97817,8.01575,12,1,0,5,4
0,1.0,36,0,177.4945,57.04063,12.03825,12,1,1,2,2
1,1.0,53,1,222.6326,55.15311,9.831078,9,2,1,4,4
0,1.0,54,0,184.967,64.44587,5.083439,12,0,1,7,6
0,0.0,32,1,210.1518,68.69369,15.16928,17,1,1,3,3
0,1.0,88,0,144.9607,42.32324,10.58255,9,1,2,3,4
0,1.0,43,0,94.97283,61.0537,10.79421,11,0,1,4,4
0,0.0,66,1,245.1457,41.93978,12.22463,12,1,1,2,2
0,1.0,30,0,152.4798,57.692,7.473136,12,1,0,5,4
0,1.0,65,1,210.127,60.78096,11.38611,9,1,0,4,5
0,1.0,63,0,124.9607,57.6786,10.60642,8,3,0,3,4
0,0.0,28,0,92.45514,63.99474,8.546718,14,1,0,4,4
0,0.0,69,1,232.6707,67.68938,9.233657,11,1,1,3,4
0,0.0,69,1,220.1323,63.79124,14.90809,17,0,0,4,3
0,1.0,67,0,114.9976,44.40526,12.14372,11,0,0,3,4
0,1.0,48,1,235.1372,69.66186,8.330085,13,0,0,5,5
0,0.0,85,0,152.4579,56.07932,8.827268,9,0,0,2,3
0,1.0,72,1,217.484,68.6654,12.18916,12,3,0,1,2
0,0.0,52,1,142.4827,56.79773,8.81118,11,1,0,3,2
1,1.0,75,1,235.1555,55.04679,8.177195,11,4,0,3,2
0,0.0,18,1,194.9744,55.44991,8.878152,14,0,0,3,3
0,0.0,21,1,255.1417,60.7968,12.12987,14,2,0,4,3
0,0.0,84,0,184.9715,50.31252,11.72749,13,0,0,4,4
0,0.0,78,1,129.9598,66.12623,6.721308,11,1,0,4,4
0,1.0,37,0,147.4738,43.50453,12.85761,4,1,0,4,2
0,1.0,20,1,194.9992,52.86954,7.246368,15,2,1,4,4
0,1.0,26,0,137.4872,71.70793,14.98482,11,0,0,3,3
0,0.0,52,0,149.9741,57.72738,10.93917,13,0,0,2,3
0,1.0,71,1,220.1185,61.28236,3.624683,10,0,0,2,3
0,1.0,49,1,225.132,51.87037,14.93768,10,2,1,4,4
0,1.0,76,1,169.9378,46.2718,9.545938,15,2,0,3,2
0,1.0,67,1,129.9598,51.22665,11.56322,12,1,0,3,3
0,0.0,56,1,162.447,58.85409,12.53408,16,1,1,3,2
0,0.0,51,0,149.9621,47.37824,10.02345,11,0,0,3,4
0,1.0,72,1,225.132,69.54041,15.80514,15,0,0,1,1
0,1.0,66,0,175.0062,44.72241,18.45023,12,0,0,3,2
0,1.0,43,1,127.4421,68.54712,12.32015,9,0,0,3,4
0,1.0,24,0,195.0062,57.06365,9.438457,14,2,0,3,3
0,0.0,46,1,192.4567,50.14744,7.778344,18,2,1,3,4
0,1.0,45,0,159.9349,55.29606,8.020199,12,2,0,3,4
0,1.0,71,0,159.9349,56.3981,10.77725,7,1,0,5,5
1,1.0,51,1,287.6427,69.13685,14.02417,11,1,1,3,4
0,1.0,45,1,275.1336,70.89738,10.20316,13,0,0,6,7
0,1.0,71,1,232.6378,45.93241,7.563689,17,0,0,3,3
0,1.0,87,0,182.4676,70.14712,6.252582,12,0,0,4,5
0,0.0,58,0,137.4872,45.92276,8.282234,8,0,0,3,4
0,1.0,53,1,220.1615,62.84168,7.891108,17,1,0,3,4
0,0.0,60,0,157.4836,69.68937,11.67546,9,2,0,3,1
0,1.0,38,1,169.9378,63.64621,6.445166,12,0,0,4,5
0,0.0,76,0,204.9496,70.4936,12.36724,7,3,0,3,3
0,0.0,48,1,194.9525,48.56433,7.815757,12,2,0,3,3
0,0.0,45,0,139.9349,58.06194,8.01759,14,0,0,4,4
0,0.0,68,0,167.4564,63.86146,12.78761,14,1,0,2,3
0,0.0,23,1,210.127,60.97619,10.51765,17,1,1,4,4
0,0.0,80,1,182.447,52.87464,11.79419,15,1,0,3,4
0,1.0,44,1,242.6281,61.4943,6.593658,11,0,0,2,4
0,1.0,19,1,245.1283,58.15583,11.64392,14,2,0,2,2
0,0.0,47,0,112.4551,52.39253,7.853321,11,2,0,3,2
0,1.0,63,1,169.9671,63.5224,6.406512,10,2,1,4,3
0,1.0,30,0,140.0013,60.1501,7.763471,5,0,1,2,3
0,1.0,71,0,119.9568,54.97976,11.28086,11,0,0,2,2
0,0.0,46,1,229.9931,63.28052,6.927298,16,0,0,5,4
0,0.0,70,0,217.4725,63.01044,9.988954,11,1,0,4,3
0,0.0,24,1,230.1051,48.9954,3.39885,18,2,0,3,3
0,0.0,25,1,265.1283,58.28008,12.47071,14,1,0,3,3
0,1.0,62,1,245.1457,54.68337,8.623899,10,0,1,5,5
0,1.0,30,0,182.4833,69.56109,11.46155,14,1,0,3,3
0,0.0,67,0,139.9568,52.64455,8.565618,14,0,0,5,4
0,0.0,73,0,167.4847,54.87839,11.54034,13,0,0,3,3
0,0.0,66,1,174.9699,69.7211,13.83085,9,3,1,4,4
0,1.0,74,0,152.4907,55.15571,6.115623,14,0,1,3,3
0,1.0,65,1,235.1884,52.95508,9.430403,15,1,1,4,3
0,0.0,54,0,124.9935,57.92383,5.663817,11,0,0,4,4
0,1.0,34,1,139.965,71.15596,10.3909,13,1,1,3,3
0,1.0,87,1,179.9476,39.27289,6.185475,10,1,0,3,3
0,1.0,37,1,222.6143,71.67868,8.366414,10,0,0,3,3
0,1.0,24,0,174.9755,59.28333,7.048179,16,0,1,2,2
0,0.0,41,0,167.4564,69.70982,10.09753,13,0,1,3,3
0,0.0,88,1,267.6647,67.92804,12.10813,13,0,0,4,3
0,1.0,30,0,107.4958,56.7613,9.604057,16,0,3,2,2
0,1.0,64,1,240.1149,52.58546,9.379331,16,0,0,4,4
0,1.0,66,1,252.6378,61.85982,8.486165,15,1,0,3,3
0,0.0,55,0,132.5127,54.36032,10.71778,14,2,0,4,4
1,1.0,76,1,220.1149,65.19187,8.130367,9,0,0,5,4
0,1.0,29,0,104.9923,71.44569,12.73528,12,1,0,3,3
0,0.0,41,0,149.9621,71.50838,12.98993,8,0,0,3,3
0,1.0,26,0,114.9728,69.9386,4.484085,10,1,0,4,3
0,0.0,76,0,147.4783,68.47117,6.909162,13,2,0,3,3
0,1.0,32,1,230.1344,57.81039,7.552433,13,2,1,2,3
0,0.0,61,1,204.961,48.59906,9.644709,8,1,0,5,6
0,1.0,19,1,117.4835,70.00545,6.008081,15,0,0,4,4
0,0.0,39,1,177.6508,64.37488,9.624033,8,3,0,3,3
0,0.0,41,1,184.961,55.71809,8.477589,8,2,1,3,3
0,1.0,26,0,174.9768,54.73234,4.068396,16,0,1,4,5
0,1.0,47,0,114.9728,67.83633,8.952255,16,1,1,4,3
0,0.0,44,1,192.4705,61.91553,11.7614,8,0,2,4,4
0,1.0,55,0,137.4392,67.35636,11.84008,8,4,0,3,3
0,1.0,19,0,92.45514,57.527,14.8515,9,1,1,3,3
0,0.0,19,1,245.1283,61.75393,12.1247,16,0,1,3,3
0,1.0,29,1,182.4608,71.92785,8.58683,13,1,1,1,1
0,0.0,48,0,114.9509,69.16679,10.85729,11,0,0,3,3
0,0.0,25,1,210.1563,65.22821,7.40371,14,1,0,5,6
0,1.0,74,0,157.4698,52.1213,8.838694,8,0,0,4,5
0,1.0,88,1,252.624,69.22914,8.10792,12,0,0,6,6
0,0.0,37,0,134.9509,66.29517,7.940397,15,0,1,3,3
0,0.0,84,0,167.4564,55.67421,9.158931,13,0,0,4,4
0,1.0,53,1,187.6094,67.23058,13.05714,11,1,0,4,4
0,1.0,45,0,150.0208,64.46474,7.71243,12,1,0,2,2
0,1.0,31,1,220.1149,46.84844,9.894645,11,0,0,5,4
1,0.0,36,1,265.1283,62.08563,7.500922,9,0,0,3,3
0,0.0,73,1,210.127,52.59645,9.093379,12,1,0,4,5
0,0.0,65,0,117.4392,56.79639,6.583501,12,1,3,3,4
0,1.0,85,0,149.9483,60.70855,7.761601,16,2,0,6,5
0,1.0,60,0,162.5007,63.96787,7.612941,12,0,0,4,4
0,0.0,71,0,165.0182,54.59144,13.32505,7,1,1,3,3
0,0.0,89,1,262.6106,44.21572,10.1755,12,1,0,2,3
0,0.0,62,1,184.9939,37.05135,13.00811,12,3,0,5,5
0,1.0,65,1,169.9378,66.44706,8.816743,9,0,0,4,4
0,1.0,37,1,245.1457,64.52797,13.23123,7,1,0,5,4
0,1.0,55,1,175.1331,45.62851,11.7697,14,1,0,4,5
0,1.0,60,1,210.127,66.16108,13.19849,12,0,0,5,5
0,0.0,76,1,192.4705,43.91274,12.76536,11,2,2,5,5
0,1.0,35,1,204.961,61.69408,8.637922,6,0,1,5,4
0,1.0,72,0,127.4783,67.02374,9.540415,7,2,2,3,2
1,0.0,79,0,172.4404,44.24001,7.172198,10,2,0,2,2
0,1.0,73,0,204.9634,56.67924,10.08633,15,1,0,3,4
0,1.0,54,0,139.9568,58.59644,9.722124,14,1,1,4,3
0,1.0,82,0,92.5018,53.47075,12.74981,11,2,0,2,2
0,1.0,43,1,207.6386,55.83128,12.84155,15,1,0,2,3
0,1.0,71,0,124.9643,71.31142,6.519561,11,1,0,4,5
0,0.0,74,0,117.4872,49.59222,5.819784,13,1,0,4,4
1,1.0,78,1,210.138,40.21109,5.982841,12,0,1,3,2
0,1.0,27,0,164.9715,63.3194,17.46416,13,2,0,1,2
0,1.0,78,1,242.6326,47.86746,12.88716,10,2,1,6,6
0,1.0,18,1,222.6281,60.45695,7.692979,9,1,1,2,4
0,0.0,18,0,124.9607,66.02069,7.070032,14,2,0,3,2
0,0.0,52,0,157.4836,66.13718,8.732089,12,0,0,4,4
0,1.0,35,1,184.9647,65.13745,15.27827,12,3,2,2,4
0,1.0,38,0,182.4538,71.68832,15.18246,9,1,0,4,3
0,1.0,37,0,157.4698,40.78534,14.62375,16,0,0,5,4
0,0.0,89,1,169.9378,70.77468,13.26656,4,4,1,2,3
0,0.0,51,0,117.472,65.93469,13.2899,8,3,1,2,3
0,0.0,84,1,169.9671,57.26943,8.2556,11,3,2,3,3
0,1.0,49,0,117.4686,63.71082,6.764861,11,1,2,4,3
0,1.0,85,1,245.175,67.49463,10.03575,12,1,0,2,2
0,1.0,37,0,134.9509,43.04477,7.775248,10,2,1,5,4
0,1.0,60,1,207.4974,42.25122,11.58313,13,0,0,5,5
0,0.0,73,0,127.482,65.47514,7.802713,12,4,0,3,4
0,0.0,43,0,92.48802,44.57297,7.599065,14,0,0,5,4
0,0.0,24,0,129.9483,65.52159,11.89461,14,0,0,5,5
0,1.0,29,0,169.9447,52.53037,9.230836,13,2,0,5,4
0,0.0,25,1,182.4433,48.03223,9.889813,17,1,1,4,4
0,1.0,57,0,162.4538,71.53791,10.58605,12,1,1,3,3
0,1.0,79,1,194.9882,51.41852,15.41723,8,1,0,5,5
0,1.0,62,1,240.1149,58.4866,9.021887,10,0,0,4,3
1,0.0,32,0,217.4725,48.49789,10.47355,10,2,0,4,4
0,1.0,24,0,139.9678,59.49864,8.645692,10,0,1,5,4
0,0.0,57,0,179.9794,60.08382,4.612988,6,0,0,4,5
0,1.0,75,0,162.4676,50.94315,12.54984,11,0,0,4,4
0,1.0,23,0,162.4526,54.50263,8.775775,19,0,0,4,6
0,1.0,71,1,204.961,45.22174,9.836612,13,1,0,5,5
0,1.0,68,0,124.9607,67.88471,10.5873,11,1,0,4,4
0,0.0,20,0,117.472,63.59872,7.570833,8,2,0,5,5
0,0.0,47,0,167.4564,69.75643,8.135591,1,2,0,4,3
0,0.0,54,0,182.4833,43.46156,7.296658,11,2,0,3,4
0,0.0,35,0,192.4885,54.63591,4.545091,12,2,1,2,3
0,0.0,56,1,164.9785,50.3835,10.96178,11,2,0,3,3
0,1.0,79,0,104.9643,45.88967,13.3254,17,4,0,4,4
0,1.0,78,1,220.1615,66.2073,13.08501,16,1,0,3,4
0,0.0,65,1,210.1051,57.4079,7.645854,8,1,1,4,3
0,1.0,47,1,169.9378,55.42229,7.071665,11,2,0,4,4
0,1.0,61,0,155.0084,40.96005,8.968022,11,1,0,4,3
0,0.0,30,1,162.447,59.48183,8.318438,13,3,0,4,3
0,0.0,46,0,144.9607,69.53236,12.49717,13,1,2,6,5
1,0.0,40,1,202.65,39.22782,11.67884,14,1,0,2,2
1,0.0,57,1,240.1149,52.56715,11.64092,13,2,0,3,2
0,0.0,41,1,192.4705,41.75833,10.08809,18,2,1,3,3
0,1.0,34,0,157.4836,56.64692,13.63887,10,3,0,3,3
0,1.0,83,0,114.9509,70.01227,12.54155,13,0,2,4,3
0,1.0,67,0,140.0049,69.24438,9.411341,11,0,0,2,3
0,1.0,53,0,137.4686,71.32046,5.327354,7,5,1,3,2
0,0.0,72,0,124.9607,65.24225,4.332488,12,1,0,3,4
0,1.0,43,0,194.9581,48.50031,10.21764,11,0,0,3,3
0,0.0,74,1,220.1185,53.15277,10.74516,10,2,1,6,4
0,1.0,78,0,117.4392,59.35209,8.563528,15,1,0,2,2
0,1.0,24,0,94.97283,55.22442,8.619676,10,0,0,5,5
0,1.0,75,0,104.9781,62.72855,8.434635,13,2,1,3,3
0,1.0,35,0,79.97886,56.43572,6.275178,14,2,0,3,2
1,0.0,80,1,237.6549,61.70044,9.380632,11,1,0,2,3
0,0.0,74,1,152.4555,69.38376,12.09357,9,1,0,4,4
0,0.0,33,1,169.9378,45.91919,12.83245,13,0,0,4,4
0,0.0,67,1,114.9658,70.99616,6.307844,17,1,0,3,4
0,0.0,39,1,184.9785,38.92029,4.876124,9,2,0,2,3
0,0.0,32,0,207.4673,63.88028,5.086843,14,2,0,4,3
0,0.0,43,1,235.1372,68.00942,10.01693,9,0,0,5,6
0,1.0,25,1,200.1465,63.04815,14.48531,19,1,1,5,4
0,1.0,89,1,172.4848,64.33856,11.50669,11,0,0,3,4
0,0.0,65,0,149.9447,62.23314,5.818841,14,0,1,3,2
0,1.0,76,1,169.9671,59.14986,8.342814,8,1,0,2,4
0,0.0,58,0,147.4783,71.7825,12.12826,10,0,0,3,3
0,1.0,72,1,159.965,43.93445,11.40682,12,3,0,4,3
0,1.0,28,0,159.9642,68.97498,10.14164,17,3,0,4,4
0,1.0,52,1,127.4421,43.69919,9.29496,10,0,1,2,2
0,0.0,89,0,162.5005,50.76631,2.269867,13,1,0,2,4
0,1.0,57,1,220.1323,36.98095,9.154572,14,0,0,2,2
0,0.0,38,1,162.4937,54.8376,11.07482,12,0,1,2,3
0,0.0,30,1,149.989,64.08859,9.485819,14,2,0,4,4
0,0.0,22,0,124.9935,45.96907,11.36276,17,0,0,2,3
0,0.0,27,1,222.65,48.04306,6.975482,14,0,0,5,5
0,0.0,36,1,220.1185,60.16674,11.60075,9,2,1,4,5
0,1.0,85,0,137.4836,64.15463,15.991,12,1,1,4,4
0,0.0,84,0,137.4698,41.72598,9.32007,11,1,2,2,2
0,0.0,31,1,242.6326,53.86603,10.31058,13,3,0,3,3
0,0.0,82,1,162.4689,63.96033,6.584119,16,0,0,4,3
0,0.0,87,1,154.9919,58.34548,9.256176,17,2,0,4,4
0,0.0,75,1,192.4705,59.46147,18.1762,8,0,0,2,1
0,0.0,70,0,164.9853,70.59181,14.89582,8,1,0,3,3
0,0.0,19,0,79.97886,55.62538,6.921566,12,0,0,3,2
0,1.0,77,1,242.6326,54.06613,6.950896,13,0,0,3,4
0,1.0,80,1,182.4433,60.98195,10.37611,12,0,0,4,4
0,1.0,70,1,220.1185,51.53345,11.06332,14,1,0,4,3
0,0.0,33,1,172.4742,64.48611,8.016783,10,1,0,3,4
0,0.0,54,0,132.4798,65.63056,8.238358,14,0,1,5,4
0,1.0,23,1,172.4705,51.53674,10.67482,10,2,0,2,2
1,0.0,58,1,129.9926,48.76309,12.23929,15,0,1,3,3
0,1.0,41,1,220.1149,71.02583,11.86028,10,0,0,6,5
0,1.0,55,0,117.4858,47.52483,8.332958,10,2,1,3,3
0,1.0,59,0,117.4392,68.03642,11.51296,17,1,0,4,3
0,1.0,80,1,262.6106,63.37764,12.29361,9,1,0,4,4
0,1.0,84,1,165.0113,69.36684,12.32696,13,1,0,3,3
0,0.0,60,1,187.656,64.91577,8.974128,12,0,0,4,3
0,1.0,24,0,157.4698,60.74742,10.96135,7,1,0,4,4
0,1.0,61,0,137.4686,65.25348,12.81844,13,2,1,4,4
0,0.0,68,1,197.484,60.80126,11.3868,5,1,0,4,5
0,0.0,49,1,235.1417,55.75197,10.56199,14,2,0,4,4
0,0.0,71,1,182.4608,61.23692,16.01645,8,1,2,4,3
0,0.0,32,1,190.1737,42.93116,6.468919,12,3,0,3,2
0,1.0,58,1,242.6281,64.76289,8.112139,9,1,0,4,4
0,1.0,35,1,182.4653,63.70616,14.25864,10,0,0,5,4
0,1.0,31,0,112.4844,66.74044,12.1242,11,0,1,3,4
1,1.0,43,1,235.1555,43.69814,11.44246,9,1,1,5,5
0,0.0,19,0,192.4885,55.89461,9.897425,19,1,0,3,4
0,0.0,53,0,184.9496,61.2082,8.29404,16,1,1,4,4
0,1.0,41,0,124.9935,67.75127,6.391658,10,0,0,3,2
0,1.0,50,1,159.965,67.11199,11.87438,12,2,0,4,5
0,0.0,77,0,147.4564,55.18746,11.84221,15,1,0,2,2
0,1.0,56,1,164.9785,71.97435,8.91884,15,2,1,4,4
